idx,game_id,text,risk_level,riskType,description,pred_label,pred_riskLevel,PASS_prob,REJECT_prob
191,197,昨天我合宝宝合2500多丹一个10都没出#ITEM_1#,REJECT,300,广告内容,1.0,REJECT,0.15200082957744598,0.8479991555213928
192,197,买五个才2000快现在直接升要5000快#ITEM_1#,REJECT,300,广告：广告：广告,1.0,REJECT,0.3124505579471588,0.6875494718551636
193,197,GPS定位了,REJECT,300,广告：广告：广告,0.0,PASS,0.9814895987510681,0.018510395660996437
194,197,花花，今天喝了多少明天醒了会不会以为是我们给他换的女装？,REJECT,300,广告：广告：广告,0.0,PASS,0.99936443567276,0.0006355397053994238
195,197,买五个才2000快现在直接升要5000快大满贯没出？,REJECT,300,广告：广告：广告,0.0,PASS,0.9424825310707092,0.057517535984516144
196,197,明天酒醒了会不会以为是我们给他换的女装,REJECT,300,广告：广告：广告,0.0,PASS,0.9982714653015137,0.0017285343492403626
197,193,爱的和弦,REJECT,300,广告：广告：广告,0.0,PASS,0.9949349761009216,0.00506506348028779
198,193,四维初期意义不大，后期作用较大，毕竟后期难升,REJECT,300,广告：广告：广告,0.0,PASS,0.9985209107398987,0.0014790465356782079
199,193,防守都把他弄死，这知秋和发财是真垃圾,REJECT,300,广告：广告：广告,0.0,PASS,0.9962945580482483,0.00370538467541337
200,193,防守都把他弄死，这知秋和发财是真LOW,REJECT,300,广告：广告：广告,0.0,PASS,0.9737401604652405,0.026259874925017357
201,193,精神鸦片,REJECT,300,广告：广告：广告,0.0,PASS,0.9993471503257751,0.0006528155645355582
202,193,你腦袋有洞,REJECT,300,广告内容,0.0,PASS,0.9856076240539551,0.014392321929335594
203,193,充1万充值10万积分花10万金子3.3万积分活动送20万黄金,REJECT,300,广告：广告：广告,1.0,REJECT,0.17688331007957458,0.8231167197227478
204,360,点击[http://pinyin.cn/e434153*查看表情,REJECT,300,广告：联系方式：网址,1.0,REJECT,0.058705542236566544,0.9412944316864014
205,360,邀请码,REJECT,300,广告：广告：广告,0.0,PASS,0.9799920916557312,0.02000790648162365
206,360,请复制以下链接到浏览器打开:http://akmh006.vip/share.html?share_name=FwMq59734,REJECT,300,广告：广告：广告,1.0,REJECT,0.007600303739309311,0.9923997521400452
207,360,点击[http://pinyin.cn/e434159*查看表情[null*,REJECT,300,广告：联系方式：网址,1.0,REJECT,0.08670008182525635,0.9132999777793884
208,360,我还有20万元宝,REJECT,300,广告：广告：广告,0.0,PASS,0.9665372967720032,0.03346266597509384
209,360,我有20万元宝,REJECT,300,广告：广告：广告,0.0,PASS,0.9565942883491516,0.04340563341975212
210,360,21万元宝，路过,REJECT,300,广告：广告：广告,0.0,PASS,0.9941787719726562,0.005821217782795429
211,360,乔碧萝还有十来万元宝,REJECT,300,广告：广告：广告,0.0,PASS,0.9884159564971924,0.01158409845083952
212,360,最强阵容是什么英雄啊，各位,REJECT,300,广告：广告：广告,0.0,PASS,0.9988763928413391,0.0011235660640522838
213,360,点击[http://pinyin.cn/e427877*查看表情,REJECT,300,广告：联系方式：网址,1.0,REJECT,0.06859708577394485,0.9314029216766357
214,360,200还是180,REJECT,300,广告内容,0.0,PASS,0.9175481796264648,0.08245179802179337
215,360,哭个j巴,REJECT,300,广告：广告：广告,0.0,PASS,0.9907641410827637,0.009235817939043045
216,360,复制邀请码就行在限时挑战里面,REJECT,300,广告：广告：广告,0.0,PASS,0.9921597838401794,0.007840217091143131
217,360,复制邀请码就行。,REJECT,300,广告：广告：广告,0.0,PASS,0.990303099155426,0.009696894325315952
218,360,味群15397637090有兴趣加,REJECT,300,广告：广告：广告,1.0,REJECT,1.6979560314211994e-05,0.9999830722808838
219,360,味群1，539，763，7090有兴趣加,REJECT,300,广告：广告：广告,1.0,REJECT,0.00011632294626906514,0.9998836517333984
220,360,想找您要个邀请码,REJECT,300,广告：广告：广告,0.0,PASS,0.9885944128036499,0.011405622586607933
221,360,兄弟们谁有充值万元小队的邀请码了,REJECT,300,广告：广告：广告,0.0,PASS,0.9951097369194031,0.004890192300081253
222,197,小号2，250万银子，1.7万元宝#ITEM_1#,REJECT,300,广告：广告：广告,1.0,REJECT,0.16413865983486176,0.835861325263977
223,197,发现你也泡不到有啥用？他好像偶尔来一下,REJECT,300,广告内容,0.0,PASS,0.9932973980903625,0.006702595856040716
224,197,发现你也泡不到有啥用？我好像看到他送给那个铃铛了,REJECT,300,广告内容,0.0,PASS,0.9941816926002502,0.0058182766661047935
225,197,5个2500#ITEM_1#发现你也泡不到有啥用？…,REJECT,300,广告内容,0.0,PASS,0.8332750201225281,0.1667250245809555
226,197,发现你也泡不到有啥用？#ITEM_1##ITEM_2#,REJECT,300,广告内容,0.0,PASS,0.922385573387146,0.07761445641517639
227,197,发现你也泡不到有啥用？是不是一个阴阳？,REJECT,300,广告内容,0.0,PASS,0.9997503161430359,0.0002496273082215339
228,197,5个2500#ITEM_1#发现你也泡不到有啥用？是的,REJECT,300,广告内容,0.0,PASS,0.7590522170066833,0.24094779789447784
229,197,5个2500#ITEM_1#发现你也泡不到有啥用？。,REJECT,300,广告内容,0.0,PASS,0.8142794966697693,0.18572047352790833
230,197,我五百一加，加到3000都,REJECT,300,广告内容,1.0,REJECT,0.07038279622793198,0.929617166519165
231,197,你怎么拿个814520这个号不好814听着就难受,REJECT,300,广告内容,0.0,PASS,0.6744394302368164,0.3255605697631836
232,197,你怎么拿个814520这个号不好814听着就怪怪的,REJECT,300,广告内容,0.0,PASS,0.5998928546905518,0.40010717511177063
233,197,你怎么拿个814520这个号不好814,REJECT,300,广告内容,1.0,REJECT,0.2529842257499695,0.7470158338546753
234,197,你怎么拿个814520这个号不好八一四听着就怪怪的,REJECT,300,广告内容,1.0,REJECT,0.39926111698150635,0.6007388830184937
235,197,爱吃小笼包呢啊你怎么拿个814520这个号不好8,REJECT,300,广告内容,1.0,REJECT,0.3182830512523651,0.6817169189453125
236,197,发现你也泡不到有啥用？扔了要我吗#ITEM_1#,REJECT,300,广告内容,0.0,PASS,0.9679484367370605,0.032051555812358856
237,197,你怎么拿个814520这个号不好不要死我爱你,REJECT,300,广告内容,1.0,REJECT,0.31773990392684937,0.6822601556777954
238,197,你怎么拿个814520这个号不好？？？,REJECT,300,广告内容,0.0,PASS,0.6050992012023926,0.3949008285999298
239,197,爱吃小笼包呢啊你怎么拿个814520这个号不好？？,REJECT,300,广告内容,1.0,REJECT,0.4935515224933624,0.50644850730896
240,197,发现你也泡不到有啥用？#ITEM_1#,REJECT,300,广告内容,0.0,PASS,0.9686236381530762,0.031376417726278305
241,197,多少卖,REJECT,300,广告内容,0.0,PASS,0.9981454610824585,0.0018545539351180196
242,197,你怎么拿个814520这个号不好这输出会够吗,REJECT,300,广告内容,0.0,PASS,0.6891791224479675,0.31082093715667725
243,197,5个2500#ITEM_1#发现你也泡不到有啥用？告辞,REJECT,300,广告内容,0.0,PASS,0.9412588477134705,0.05874113366007805
244,197,是对作弊玩家如何解决才是问题,REJECT,300,广告：广告：广告,0.0,PASS,0.9960781931877136,0.003921800758689642
245,197,以前玩的号充了65万元宝,REJECT,300,广告：广告：广告,0.0,PASS,0.8976978063583374,0.10230216383934021
246,197,65万元宝,REJECT,300,广告：广告：广告,0.0,PASS,0.959632158279419,0.04036785662174225
247,197,30万元宝回档一次,REJECT,300,广告：广告：广告,0.0,PASS,0.976348340511322,0.02365162968635559
248,197,30万元宝回一次,REJECT,300,广告：广告：广告,0.0,PASS,0.9774855375289917,0.02251441404223442
249,197,30万元宝,REJECT,300,广告：广告：广告,0.0,PASS,0.9471070766448975,0.05289293825626373
250,197,大佬们10来万元宝,REJECT,300,广告：广告：广告,0.0,PASS,0.904263436794281,0.0957365334033966
251,197,不要充钱，绑定的元宝就可以了，媳妇,REJECT,300,广告：广告：广告,0.0,PASS,0.9987050294876099,0.0012949054362252355
252,94,有奖励一起拿多完成***常任务就好私聊了,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.9348820447921753,0.06511790305376053
253,94,[18.png],REJECT,300,广告内容,0.0,PASS,0.9982352256774902,0.0017647761851549149
254,94,！,REJECT,300,广告内容,0.0,PASS,0.7124547958374023,0.28754523396492004
255,94,[18.png]赵云128必出啊[18.png],REJECT,300,广告内容,0.0,PASS,0.9963580965995789,0.003641838673502207
256,94,对战谷道之”查看战斗详情私聊还拉黑,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.9806228876113892,0.019377103075385094
257,94,[18.png]赵云128必出啊[7.png],REJECT,300,广告内容,0.0,PASS,0.9854068756103516,0.014593133702874184
258,94,梦幻还招人吗我有几个朋友想过去都是长期玩家,REJECT,300,广告：广告：广告,0.0,PASS,0.9924622774124146,0.007537656929343939
259,94,[7.png],REJECT,300,广告内容,0.0,PASS,0.9971258044242859,0.0028741455171257257
260,94,18356036613,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.014180827885866165,0.9858191013336182
261,94,Q版夏侯狂粉你咋不挂600现在600门槛低了些啊,REJECT,300,广告内容,0.0,PASS,0.8794509768486023,0.12054896354675293
262,94,我没充有都是彩的60级充值没有琉的宝,REJECT,300,广告：广告：广告,0.0,PASS,0.9806365370750427,0.019363492727279663
263,94,我没充有都是彩的60级没有琉的宝物,REJECT,300,广告：广告：广告,0.0,PASS,0.993470311164856,0.006529743783175945
264,94,qkjf82777,REJECT,300,广告内容,1.0,REJECT,0.01887272484600544,0.9811273217201233
265,94,谁要进我的战队？qkjf82777,REJECT,300,广告内容,1.0,REJECT,0.021259790286421776,0.9787402153015137
266,94,看到了就批神域晚点清人最低要贵族2以上,REJECT,300,广告：广告：广告,0.0,PASS,0.9976251721382141,0.002374881412833929
267,374,在线咨询服务态度,REJECT,300,广告内容,0.0,PASS,0.9975367784500122,0.0024631829001009464
268,374,计划书,REJECT,300,广告内容,0.0,PASS,0.9983838796615601,0.00161607819609344
269,374,攻击力,REJECT,300,广告内容,0.0,PASS,0.9896131157875061,0.010386893525719643
270,374,嫉妒弟弟高考顾客反馈,REJECT,300,广告内容,0.0,PASS,0.972748339176178,0.02725161984562874
271,374,15区交流群：zx1080110,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.017595354467630386,0.9824046492576599
272,374,交流群：zx1080110,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.029537750408053398,0.9704622626304626
273,374,在线咨询服务业等,REJECT,300,广告内容,0.0,PASS,0.9968369007110596,0.003163078799843788
274,374,在线咨询服务业等行业提供相关,REJECT,300,广告内容,0.0,PASS,0.9906896352767944,0.009310390800237656
275,374,在线播放音乐学院声乐系和,REJECT,300,广告内容,0.0,PASS,0.9916344881057739,0.008365455083549023
276,374,在线咨询服务热线咨询有限公司,REJECT,300,广告内容,0.0,PASS,0.9778342247009277,0.022165769711136818
277,374,一五二五二九五零七零五,REJECT,300,广告：联系方式：手机号,1.0,REJECT,0.004878030624240637,0.9951220154762268
278,374,躲猫猫没意思,REJECT,300,广告：广告：广告,0.0,PASS,0.9991405010223389,0.0008594589307904243
279,374,穷死你这帮货,REJECT,300,广告：广告：广告,0.0,PASS,0.9992139339447021,0.0007860939367674291
280,374,周末不玩女人，就顾着在游戏里刷存在感，可悲,REJECT,300,广告：广告：广告,0.0,PASS,0.9927574396133423,0.007242563180625439
281,374,sinanews://sina.cn/a,REJECT,300,广告：联系方式：网址,1.0,REJECT,0.4031212031841278,0.5968788266181946
282,374,小号我可以送首充才4块钱,REJECT,300,广告：广告：广告,0.0,PASS,0.9897202849388123,0.010279680602252483
283,374,buy不拔牙腋窝,REJECT,300,广告内容,0.0,PASS,0.971756100654602,0.0282438937574625
284,374,上班不是包治百病在哪,REJECT,300,广告内容,0.0,PASS,0.9998182654380798,0.0001817709708120674
285,374,不是包治百病在那些年,REJECT,300,广告内容,0.0,PASS,0.9998863935470581,0.00011360978533048183
286,374,2319508883都加我我给大家见,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.0056377071887254715,0.9943622350692749
287,374,竞技场最强阵容,REJECT,300,广告内容,0.0,PASS,0.9997956156730652,0.0002044525317614898
288,147,在吗？在吗？在吗？在吗？在吗？,REJECT,300,广告内容,0.0,PASS,0.9933072924613953,0.006692736875265837
289,147,在吗？在吗？在吗？在吗？在吗？在？,REJECT,300,广告内容,0.0,PASS,0.995794415473938,0.004205537494271994
290,147,我自己充了三百多加上游戏里返还的真充卡差不多有六七百你返了多少钻石？,REJECT,300,广告：广告：广告,0.0,PASS,0.948651909828186,0.05134808272123337
291,147,在不？在不？在不？在不？在不？在不？,REJECT,300,广告内容,0.0,PASS,0.9949749708175659,0.005025029648095369
292,147,今天不会就是吧，你好好等着，说不定还能再见一面你没跌笑的还挺开心？你亲M,REJECT,300,广告：广告：广告,0.0,PASS,0.9989196062088013,0.0010803969344124198
293,147,在不？在不？在不？在不？在不？在么？,REJECT,300,广告内容,0.0,PASS,0.9989845156669617,0.0010154403280466795
294,147,在不？在不？在不？在不？在不？在不在,REJECT,300,广告内容,0.0,PASS,0.987701952457428,0.012298033572733402
295,147,我没充那么多知道呀，这个是充壹，，仟反,REJECT,300,广告：广告：广告,0.0,PASS,0.9993721842765808,0.0006277815555222332
296,147,我没你们充钱多，不打算一直充钻石要留着吗,REJECT,300,广告：广告：广告,0.0,PASS,0.9978796243667603,0.0021204049699008465
297,147,你给你亲MM小哔来两拳给你亲妈杀了、,REJECT,300,广告：广告：广告,0.0,PASS,0.998071014881134,0.0019290706841275096
298,147,你给你亲MM小哔来两拳给你亲妈杀了你真是玩不起呀,REJECT,300,广告：广告：广告,0.0,PASS,0.995335042476654,0.004664978478103876
299,147,你给你亲MM小哔来两拳给你亲妈杀了{109},REJECT,300,广告：广告：广告,0.0,PASS,0.7441931366920471,0.25580692291259766
300,147,你给你亲MM小哔来两拳给你亲妈杀了GSETc,REJECT,300,广告：广告：广告,0.0,PASS,0.9860529899597168,0.013946997933089733
301,147,你给你亲MM小哔来两拳给你亲妈杀了RHDHdjhD,REJECT,300,广告：广告：广告,1.0,REJECT,0.4281294047832489,0.5718706250190735
302,147,在在在在在在在在在在不在呀,REJECT,300,广告内容,0.0,PASS,0.9199627041816711,0.08003736287355423
303,147,在在在在在在在在在在不在吖,REJECT,300,广告内容,0.0,PASS,0.9437503218650818,0.05624962970614433
304,147,你的天使给了没1000那个给了？我说我咋没有m,REJECT,300,广告：广告：广告,0.0,PASS,0.926048219203949,0.07395178824663162
305,147,马币和黑暗你有了就不用了？？前面别乱冲，等周末充，有钻石领,REJECT,300,广告：广告：广告,0.0,PASS,0.9966099858283997,0.0033900022972375154
306,147,然后又找不到获取途径OK得多少钻石买俩,REJECT,300,广告：广告：广告,0.0,PASS,0.9972368478775024,0.00276314839720726
307,147,然后又找不到获取途径OK得多少钻石六？,REJECT,300,广告：广告：广告,0.0,PASS,0.9870649576187134,0.012935015372931957
308,147,然后又找不到获取途径OK得多少钻石一共？,REJECT,300,广告：广告：广告,0.0,PASS,0.9928104281425476,0.007189569994807243
309,147,然后又找不到获取途径OK得多少钻石啥,REJECT,300,广告：广告：广告,0.0,PASS,0.9973147511482239,0.0026851934380829334
310,147,贰呢,REJECT,300,广告：广告：广告,0.0,PASS,0.9912328124046326,0.008767232298851013
311,147,5oo和1800,REJECT,300,广告内容,0.0,PASS,0.5764757394790649,0.42352426052093506
312,147,然后又找不到获取途径OK得多少钻石阿这,REJECT,300,广告：广告：广告,0.0,PASS,0.9934725761413574,0.006527404300868511
313,147,然后又找不到获取途径OK得多少钻石你有多的没,REJECT,300,广告：广告：广告,0.0,PASS,0.9935386776924133,0.0064613125286996365
314,147,20w积分。不知道要多少钻石,REJECT,300,广告：广告：广告,0.0,PASS,0.9970255494117737,0.0029744552448391914
315,147,然后又找不到获取途径OK得多少钻石我这缺俩,REJECT,300,广告：广告：广告,0.0,PASS,0.9920493960380554,0.00795055739581585
316,147,d,REJECT,300,广告：广告：广告,1.0,REJECT,0.40000423789024353,0.5999957919120789
317,147,b,REJECT,300,广告：广告：广告,0.0,PASS,0.8323177695274353,0.1676822006702423
318,147,D,REJECT,300,广告：广告：广告,0.0,PASS,0.8073234558105469,0.19267654418945312
319,147,B,REJECT,300,广告：广告：广告,0.0,PASS,0.7900407910346985,0.2099592387676239
320,147,然后又找不到获取途径OK得多少钻石下了,REJECT,300,广告：广告：广告,0.0,PASS,0.9946693778038025,0.005330640356987715
321,147,充一万才这点战力？我都没充到一万你又送钻石没？,REJECT,300,广告：广告：广告,0.0,PASS,0.9978188276290894,0.0021812154445797205
322,147,钻石都花了两千多Ｗ了,REJECT,300,广告：广告：广告,0.0,PASS,0.9971135854721069,0.0028863761108368635
323,147,两百W钻石？,REJECT,300,广告：广告：广告,0.0,PASS,0.9972387552261353,0.0027612571138888597
324,147,难受了。我之前玩的有个可以用人数堆死，这怕是毫无游戏体验了,REJECT,300,广告：广告：广告,0.0,PASS,0.9695411920547485,0.03045882284641266
325,147,反了700Ｗ钻呢,REJECT,300,广告：广告：广告,0.0,PASS,0.9076921939849854,0.09230784326791763
326,147,在在在在在z在在在在不在,REJECT,300,广告内容,0.0,PASS,0.8210787177085876,0.17892128229141235
